compound,smiles,valid_smiles,smiles_canonical,inchi_key
ADENOSYL-P4,C([C@@H]1([C@H]([C@H]([C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3)))O)O))OP(OP(OP(OP(OC[C@@H]4([C@H]([C@H]([C@@H](O4)N5(\C=N/C6(C(/N)=N\C=N/C5=6)))O)O))([O-])=O)([O-])=O)([O-])=O)([O-])=O,True,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,YOAHKNVSNCMZGQ-XPWFQUROSA-J
CPD-10783,CCCCCCCCCC(=O)CC(=O)N[C@H]1(CCOC(=O)1),True,CCCCCCCCCC(=O)CC(=O)N[C@H]1CCOC1=O,PHSRRHGYXQCRPU-AWEZNQCLSA-N
CPD-10784,CCCC(=O)N[C@H]1(CCOC(=O)1),True,CCCC(=O)N[C@H]1CCOC1=O,VFFNZZXXTGXBOG-LURJTMIESA-N
PALMITATE,CCCCCCCCCCCCCCCC([O-])=O,True,CCCCCCCCCCCCCCCC(=O)[O-],IPCSVZSSVZVIGE-UHFFFAOYSA-M
CPD-9245,CCCCCC\C=C/CCCCCCCC(=O)[O-],True,CCCCCC/C=C\CCCCCCCC(=O)[O-],SECPZKHBENQXJG-FPLPWBNLSA-M
CPD-10269,CCCCCC\C=C/CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-],True,CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],QBYOCCWNZAOZTL-MDMKAECGSA-J
PALMITYL-COA,CCCCCCCCCCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O,True,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],MNBKLUUYKPBKDU-BBECNAHFSA-J
PARAOXON,CCOP(OC1(\C=C/C(/[N+]([O-])=O)=C\C=1))(OCC)=O,True,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,WYMSBXTXOHUIGT-UHFFFAOYSA-N
PARATHION,CCOP(OC1(\C=C/C(/[N+](=O)[O-])=C\C=1))(OCC)=S,True,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,LCCNCVORNKJIRZ-UHFFFAOYSA-N
PB+2,[Pb+2],True,[Pb+2],RVPVRDXYQKGNMQ-UHFFFAOYSA-N
PENICILLIN-G,CC3(C)(S[C@H]2(N(C(=O)[C@@H](NC(=O)CC1(\C=C/C=C\C=1))2)[C@@H](C(=O)[O-])3)),True,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],JGSARLDLIJGVTE-MBNYWOFBSA-M
VALERATE,CCCCC(=O)[O-],True,CCCCC(=O)[O-],NQPDZGIKBAWPEJ-UHFFFAOYSA-M
PENTANOYLCOA-CPD,CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-],True,CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],RXUATCUKICAIOA-ZMHDXICWSA-J
PENTOSE-RING,C(C1(OC(C(O)C(O)1)O))O,True,OCC1OC(O)C(O)C1O,HMFHBZSHGGEWLO-UHFFFAOYSA-N
CPD-8477,CCCCCCCCCCC\C=C/CCCCC([O-])=O,True,CCCCCCCCCCC/C=C\CCCCC(=O)[O-],CNVZJPUDSLNTQU-SEYXRHQNSA-M
PHENANTHRENE-RING,C2(\C=C1(\C=C/C3(\C=C/C=C\C(C1=C\C=2)=3))),True,c1ccc2c(c1)ccc1ccccc12,YNPNZTXNASCQKK-UHFFFAOYSA-N
CPD-12873,C3(\C=C2(C(/N=C1(\C=C/C=C\C/1=N\2))=C\C=3)),True,c1ccc2nc3ccccc3nc2c1,PCNDJXKNXGMECE-UHFFFAOYSA-N
CPD-12872,C([O-])(=O)C1(\C2(\C(/C=C\C=1)=N/C3(\C(\C(=O)[O-])=C/C=C\C(\N=2)=3))),True,O=C([O-])c1cccc2nc3c(C(=O)[O-])cccc3nc12,MJALVONLCNWZHK-UHFFFAOYSA-L
CPD-9522,C(C1(\C2(\C(/C=C\C=1)=N/C3(\C=C/C=C\C(\N=2)=3))))(=O)[O-],True,O=C([O-])c1cccc2nc3ccccc3nc12,JGCSKOVQDXEQHI-UHFFFAOYSA-M
PHENOL,C1(\C=C/C(/O)=C\C=1),True,Oc1ccccc1,ISWSIDIOOBJBQZ-UHFFFAOYSA-N
CPD-22363,CC(OC1(\C=C/C=C\C=1))=O,True,CC(=O)Oc1ccccc1,IPBVNPXQWQGGJP-UHFFFAOYSA-N
CPD-15539,C(OP(=O)([O-])[O-])[C@@H]2([C@H]([C@@H](O)[C@@H](OC1(\C=C/C=C\C=1))O2)O),True,O=P([O-])([O-])OC[C@H]1O[C@H](Oc2ccccc2)[C@H](O)[C@@H]1O,BOXHYNMLHLGCCA-DBIOUOCHSA-L
CPD-20827,C[C@@H](OP([O-])(=O)O[C@H]1([C@@H](O)[C@H](O[C@H](COP([O-])(=O)[O-])1)OC2(\C=C/C=C\C=2)))CNC(=O)CC[C@@]3([C@@H](CC(N)=O)[C@@H]4([C@@]5(C)([C@@](C)(CC(N)=O)[C@H](CCC(=O)N)C6(\C(/C)=C9([C@@](CC(=O)N)([C@H](CCC(N)=O)C%10(\C=C7(C(C)(C)[C@H](CCC(N)=O)C8(\C(/C)=C3/N4[Co-2]([N+]\5=6)([N+]\7=8)([N+]9=%10)C[C@@H]%11([C@H]([C@@H](O)[C@@H](O%11)N%12(\C=N/C%13(\C/%12=N/C=N\C(/N)=%13)))O)))))C)))))(C),True,CC1=C2[N]3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](Oc4ccccc4)O[C@@H]2COP(=O)([O-])[O-])[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364[CH2][C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O,PKDDCDGQOQHFCU-SVTOEGCSSA-J
PHENYLACETALDEHYDE,C(=O)CC1(\C=C/C=C\C=1),True,O=CCc1ccccc1,DTUQWGWMVIHBKE-UHFFFAOYSA-N
PHENYLACETATE,C([O-])(=O)CC1(\C=C/C=C\C=1),True,O=C([O-])Cc1ccccc1,WLJVXDMOQOGPHL-UHFFFAOYSA-M
CPD-207,CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC1(\C=C/C=C\C=1))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-],True,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,ZIGIFDRJFZYEEQ-CECATXLMSA-J
CPD1G01-9,C1(\C=C/C(/[As](O)O)=C\C=1),True,O[As](O)c1ccccc1,CWAJOULDYUXQAN-UHFFFAOYSA-N
CPD-22655,C1(\C=C/C(/[As](=O)([O-])O)=C\C=1),True,O=[As]([O-])(O)c1ccccc1,LVKZSFMYNWRPJX-UHFFFAOYSA-M
PHENYLGLYOXYLATE,C(=O)(C(C1(\C=C/C=C\C=1))=O)[O-],True,O=C([O-])C(=O)c1ccccc1,FAQJJMHZNSSFSM-UHFFFAOYSA-M
Pi,[O-]P(=O)(O)[O-],True,O=P([O-])([O-])O,NBIIXXVUZAFLBC-UHFFFAOYSA-L
CPDQT-520,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])(=O)OC[C@@H](O)COP([O-])(=O)[O-])OC(=O)CCCCCCCCCCCCCCC,True,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC[C@@H](O)COP(=O)([O-])[O-])OC(=O)CCCCCCCCCCCCCCC,WQMDYQSTTXRXLQ-HGWHEPCSSA-K
CPD-12755,O=[P-](O)[O-],True,O=[P-]([O-])O,FOBTXRJPELIAMO-UHFFFAOYSA-N
PHOSPHORYL-CHOLINE,C[N+](CCOP([O-])([O-])=O)(C)C,True,C[N+](C)(C)CCOP(=O)([O-])[O-],YHHSONZFOIEMCP-UHFFFAOYSA-M
PHOSPHO-ENOL-PYRUVATE,C=C(OP(=O)([O-])[O-])C([O-])=O,True,C=C(OP(=O)([O-])[O-])C(=O)[O-],DTBNBXWJWCWCIK-UHFFFAOYSA-K
PHOSPHONATE,O=P([O-])[O-],True,O=[PH]([O-])[O-],ABLZXFCXXLZCGV-UHFFFAOYSA-L
CPD-551,C(CP([O-])(O)=O)=O,True,O=CCP(=O)([O-])O,YEMKIGUKNDOZEG-UHFFFAOYSA-M
PHOSPHORIBULOSYL-FORMIMINO-AICAR-P,C(OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)C(=O)C/N=C/NC1(\N(\C=N/C(\C(=O)N)=1)[C@@H]2(O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H](O)2)),True,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1N/C=N/CC(=O)[C@H](O)[C@H](O)COP(=O)([O-])[O-],BLKFNHOCHNCLII-GHVQHMAVSA-J
PHTHALATE,C(C1(/C=C\C=C/C(/C([O-])=O)=1))([O-])=O,True,O=C([O-])c1ccccc1C(=O)[O-],XNGIFLGASWRNHJ-UHFFFAOYSA-L
MI-HEXAKISPHOSPHATE,[C@@H]1(OP([O-])([O-])=O)([C@H](OP([O-])(=O)[O-])[C@@H](OP([O-])(=O)[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H](OP([O-])([O-])=O)1),True,O=P([O-])([O-])O[C@H]1[C@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@H]1OP(=O)([O-])[O-],IMQLKJBTEOYOSI-LKPKBOIGSA-B
CPD-14926,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(\C)=C/C=O,True,C/C(=C/C=O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,RAFZYSUICBQABU-QYLFUYDXSA-N
CPD-14927,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(\C)=C/C(=O)[O-],True,C/C(=C/C(=O)[O-])CCC[C@H](C)CCC[C@H](C)CCCC(C)C,WDWBNNBRPVEEOD-UMSXXIAASA-M
CPD-14928,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(\C)=C/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O,True,C/C(=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])CCC[C@H](C)CCC[C@H](C)CCCC(C)C,NYZPDFUAZACYOT-WNKKHVQZSA-J
PHYTOL,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(\C)=C/CO,True,C/C(=C/CO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,BOTWFXYSPFMFNR-QYLFUYDXSA-N
CPD-558,CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(CCCCCC([O-])=O)=O)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-],True,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCC(=O)[O-],LYCRXMTYUZDUGA-UYRKPTJQSA-I
PORPHOBILINOGEN,C(C1(\N\C=C(CCC(=O)[O-])/C(\CC(=O)[O-])=1))[NH3+],True,[NH3+]Cc1[nH]cc(CCC(=O)[O-])c1CC(=O)[O-],QSHWIQZFGQKFMA-UHFFFAOYSA-M
PORPHYRIN-RING,C1(\C2(\C=C5(\C=C/C(\C=C4(\C=C/C(\C=C3(\C=C/C(\C=C(\C=1)/N=2)=N3))=N4))=N5))),True,C1=C/C2=C/C3=N/C(=C\C4=N/C(=C\C5=N/C(=C\C1=N2)C=C5)C=C4)C=C3,AJYZYPAMLMSWHG-AAZJLWBSSA-N
CPD-7082,nan,False,,
GUANOSINE-5DP-3DP,C(OP(=O)([O-])OP(=O)(O)[O-])[C@H]1(O[C@H]([C@H](O)[C@H](OP([O-])(=O)OP([O-])([O-])=O)1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3))),True,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O)[C@@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@H]2O)c(=O)[nH]1,BUFLLCUFNHESEH-UUOKFMHZSA-I
GDP-TP,C(OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-])[C@H]1(O[C@H]([C@H](O)[C@H](OP([O-])(=O)OP(O)([O-])=O)1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3))),True,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])OP(=O)([O-])O)[C@H]2O)c(=O)[nH]1,KCPMACXZAITQAX-UUOKFMHZSA-H
CPD1G01-3,nan,False,,
CPD-9038,C[C@]5(C1(\N=C(CC4(\NC(/CC3(\NC(/CC2(\NC(/C=1)=C(CC([O-])=O)/C(\CCC([O-])=O)=2))=C(CCC([O-])=O)/C(\CC(=O)[O-])=3))=C(CCC([O-])=O)/C(\CC([O-])=O)=4))/[C@H]5CCC(=O)[O-]))(CC([O-])=O),True,C[C@@]1(CC(=O)[O-])/C2=C/c3[nH]c(c(CCC(=O)[O-])c3CC(=O)[O-])Cc3[nH]c(c(CC(=O)[O-])c3CCC(=O)[O-])Cc3[nH]c(c(CC(=O)[O-])c3CCC(=O)[O-])CC(=N2)[C@H]1CCC(=O)[O-],CJLVUWULFKHGFB-NZCAJUPMSA-F
DIHYDROSIROHYDROCHLORIN,C[C@]1(CC(=O)[O-])([C@@H](C3(\[NH2+]C\1=C/C2([C@@H](CCC(=O)[O-])[C@](C(\N=2)=C\C5(\NC(/CC4(\NC(/C=3)=C(CC(=O)[O-])/C(\CCC(=O)[O-])=4))=C(CCC(=O)[O-])/C(\CC(=O)[O-])=5))(C)CC(=O)[O-])))CCC(=O)[O-]),True,C[C@@]1(CC(=O)[O-])/C2=C/c3[nH]c(c(CCC(=O)[O-])c3CC(=O)[O-])Cc3[nH]c(c(CC(=O)[O-])c3CCC(=O)[O-])/C=C3\[NH2+]/C(=C\C(=N2)[C@H]1CCC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]3CCC(=O)[O-],OQIIYZQTTMKFAU-ZNLOQLQNSA-G
CPD-642,CC2(\C5(\NC(/CC4(\NC(/C=C3([C@@H](CCC(=O)[O-])[C@](C)(CC(=O)[O-])C(/C=C1([C@@H](CCC(=O)[O-])[C@](C)(CC(=O)[O-])C(\[NH2+]1)=2))=N/3))=C(CC(=O)[O-])/C(\CCC(=O)[O-])=4))=C(CCC(=O)[O-])/C(\CC(=O)[O-])=5)),True,C/C1=C2/[NH2+]C(=CC3=N/C(=C\c4[nH]c(c(CCC(=O)[O-])c4CC(=O)[O-])Cc4[nH]c1c(CC(=O)[O-])c4CCC(=O)[O-])[C@@H](CCC(=O)[O-])[C@]3(C)CC(=O)[O-])[C@@H](CCC(=O)[O-])[C@]2(C)CC(=O)[O-],AILJETHLKULYHE-PDYRSBKLSA-G
CPD-643,C[C@]6(CC(=O)[O-])([C@@H](C2(\N=C(\C=C1([C@@H](CCC(=O)[O-])[C@]5(C)(CC(=O)O[C@@](N1)([C@](O)(C)C4(\NC(/CC3(\NC(/C=2)=C(CC(=O)[O-])/C(\CCC(=O)[O-])=3))=C(CCC(=O)[O-])/C(\CC(=O)[O-])=4))5)))/6))CCC(=O)[O-]),True,C[C@]1(O)c2[nH]c(c(CCC(=O)[O-])c2CC(=O)[O-])Cc2[nH]c(c(CC(=O)[O-])c2CCC(=O)[O-])/C=C2\N=C(C=C3N[C@]14OC(=O)C[C@@]4(C)[C@@H]3CCC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]2CCC(=O)[O-],KJHZYYJBHKAUHS-PJYPMDDBSA-G
CPD-651,CC(=O)[C@@]12(NC(/[C@@H](CCC(=O)[O-])[C@](C)(CC(=O)[O-])1)=C/C5(/[C@@](C)(CC(=O)[O-])C(/CCC(=O)[O-])=C(CC4(\NC(/CC3(\[C@](C)(CCC(=O)[O-])C(/CC(=O)[O-])=C2/N=3))=C(CCC(=O)[O-])/C(\CC(=O)[O-])=4))/N=5)),True,CC(=O)[C@]12N/C(=C/C3=NC(=C(CCC(=O)[O-])[C@]3(C)CC(=O)[O-])Cc3[nH]c(c(CCC(=O)[O-])c3CC(=O)[O-])CC3=NC1=C(CC(=O)[O-])[C@@]3(C)CCC(=O)[O-])[C@@H](CCC(=O)[O-])[C@]2(C)CC(=O)[O-],IOBDBIPWYQGVMM-WMRFPVJCSA-F
CPD-662,CC([C@]12(NC(/[C@@H](CCC([O-])=O)[C@@](CC(=O)[O-])(C)1)=C/C5(/[C@](C(/CCC(=O)[O-])=C(CC4(C(/CC([O-])=O)=C(CCC(=O)[O-])/C(\CC3(\[C@](C(/CC(=O)[O-])=C2/N=3)(C)CCC(=O)[O-]))=N\4)C)/N=5)(CC(=O)[O-])C)))=O,True,CC(=O)[C@@]12N/C(=C/C3=NC(=C(CCC(=O)[O-])[C@]3(C)CC(=O)[O-])CC3(C)N=C(CC4=NC1=C(CC(=O)[O-])[C@@]4(C)CCC(=O)[O-])C(CCC(=O)[O-])=C3CC(=O)[O-])[C@@H](CCC(=O)[O-])[C@]2(C)CC(=O)[O-],OUPXZNRNMLYOGK-UCMLGHPJSA-F
CPD-675,C[C@@]3(C2(/CC5(\C(/CCC(=O)[O-])=C(CC([O-])=O)/C(CC4(\N=C(\C=C1([C@@H](CCC([O-])=O)[C@@](CC(=O)[O-])(C)[C@](N1)(C)C(\N=2)=C(CC(=O)[O-])\3))/[C@](C(/CCC(=O)[O-])=4)(CC(=O)[O-])C))(\N=5)C)))CCC(=O)[O-],True,CC12CC3=C(CCC(=O)[O-])[C@](C)(CC(=O)[O-])C(=N3)C=C3N[C@@](C)(C4=C(CC(=O)[O-])[C@@](C)(CCC(=O)[O-])C(=N4)CC(=N1)C(CCC(=O)[O-])=C2CC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]3CCC(=O)[O-],SOHWQLUTRKYCGZ-PWNRHMPOSA-F
CPD-679,C[C@@]5(CCC([O-])=O)([C@@H](CC([O-])=O)[C@H]2(\N=C(CC1(\C(/CCC([O-])=O)=C(CC(=O)[O-])/[C@@](C)(\N=1)CC4(\N=C(\C=C3([C@H]([C@]([C@@]2(C)N3)(C)CC([O-])=O)CCC(=O)[O-]))/[C@@](C)(CC([O-])=O)C(/CCC([O-])=O)=4)))/5)),True,C[C@@]1(CC(=O)[O-])C2=NC(=C1CCC(=O)[O-])C[C@]1(C)N=C(CC3=N[C@H]([C@H](CC(=O)[O-])[C@@]3(C)CCC(=O)[O-])[C@]3(C)NC(=C2)[C@@H](CCC(=O)[O-])[C@]3(C)CC(=O)[O-])C(CCC(=O)[O-])=C1CC(=O)[O-],KIAIWUYRVXWYAI-CXWRYADNSA-F
CPD-14845,CC2(C1(\C(/CCC([O-])=O)=C(C)/[C@@](C)(\N=1)CC5(\[NH+]=C(\C=C4([C@H]([C@]([C@@]([C@H]3([C@@H]([C@](CCC([O-])=O)(C)C\2=N/3)CC([O-])=O))(C)N4)(C)CC([O-])=O)CCC(=O)[O-]))/[C@@](C)(CC([O-])=O)C(/CCC([O-])=O)=5))),True,CC1=C(CCC(=O)[O-])C2=N[C@@]1(C)CC1=C(CCC(=O)[O-])[C@](C)(CC(=O)[O-])C(=[NH+]1)C=C1N[C@@](C)([C@@H]3N=C(C2C)[C@](C)(CCC(=O)[O-])[C@H]3CC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]1CCC(=O)[O-],NNXVOJHDIACVHI-LNOBRRNASA-H
CPD-686,CC2(C5(\[C@]([C@H]([C@H]([C@@]1(/N=C([C@@H](CCC([O-])=O)[C@@](CC(=O)[O-])(C)1)/C(\C)=C4([C@]([C@H](CCC(=O)[O-])C(/C[C@]3(C(/C)=C(CCC(=O)[O-])/C/2=N\3)C)=N/4)(CC(=O)[O-])C))C)\N=5)CC(=O)[O-])(C)CCC(=O)[O-])),True,CC1=C2N=C(C[C@]3(C)N=C(C(CCC(=O)[O-])=C3C)C(C)C3=N[C@H]([C@H](CC(=O)[O-])[C@@]3(C)CCC(=O)[O-])[C@]3(C)N=C1[C@@H](CCC(=O)[O-])[C@]3(C)CC(=O)[O-])[C@@H](CCC(=O)[O-])[C@]2(C)CC(=O)[O-],IGCZFSMEIXUSJY-SFHCLBBOSA-G
CPD-4211,CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-],True,CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-],CBIDRCWHNCKSTO-UHFFFAOYSA-K
PREPHENATE,C(=O)([O-])C(=O)C[C@]1(C(=O)[O-])(\C=C/[C@@H](O)\C=C/1),True,O=C([O-])C(=O)C[C@]1(C(=O)[O-])C=C[C@@H](O)C=C1,FPWMCUPFBRFMLH-XGAOUMNUSA-L
7-CYANO-7-DEAZAGUANINE,C12(=C(C(NC(/N)=N/1)=O)C(/C#N)=C\N2),True,N#Cc1c[nH]c2nc(N)[nH]c(=O)c12,FMKSMYDYKXQYRV-UHFFFAOYSA-N
7-AMINOMETHYL-7-DEAZAGUANINE,C([NH3+])C1(\C2(\C(=O)NC(/N)=N/C(\N/C=1)=2)),True,Nc1nc2[nH]cc(C[NH3+])c2c(=O)[nH]1,MEYMBLGOKYDGLZ-UHFFFAOYSA-O
HYDROXYMETHYLBILANE,C(O)C4(\NC(/CC3(\NC(/CC2(\NC(/CC1(\N\C=C(CCC(=O)[O-])/C(\CC([O-])=O)=1))=C(CCC(=O)[O-])/C(\CC([O-])=O)=2))=C(CCC(=O)[O-])/C(\CC(=O)[O-])=3))=C(CCC(=O)[O-])/C(\CC(=O)[O-])=4),True,O=C([O-])CCc1c[nH]c(Cc2[nH]c(Cc3[nH]c(Cc4[nH]c(CO)c(CC(=O)[O-])c4CCC(=O)[O-])c(CC(=O)[O-])c3CCC(=O)[O-])c(CC(=O)[O-])c2CCC(=O)[O-])c1CC(=O)[O-],WDFJYRZCZIUBPR-UHFFFAOYSA-F
PRISTANATE,CC(CCCC(CCCC(C)CCCC(C([O-])=O)C)C)C,True,CC(C)CCCC(C)CCCC(C)CCCC(C)C(=O)[O-],PAHGJZDQXIOYTH-UHFFFAOYSA-M
CPD-14675,CC(C)CCCC(C)CCCC(C)CCCC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-],True,CC(C)CCCC(C)CCCC(C)CCCC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],XYJPSQPVCBNZHT-TUKYSRJDSA-J
PROCLAVAMINATE,C1(CC(=O)N1[C@H](C(=O)[O-])[C@H](O)CC[NH3+]),True,[NH3+]CC[C@@H](O)[C@@H](C(=O)[O-])N1CCC1=O,NMCINKPVAOXDJH-VDTYLAMSSA-N
PROPANOL,CCCO,True,CCCO,BDERNNFJNOPAEC-UHFFFAOYSA-N
PROPIONATE,CCC(=O)[O-],True,CCC(=O)[O-],XBDQKXXYIPTUBI-UHFFFAOYSA-M
PROPIONYL-P,CCC(OP([O-])([O-])=O)=O,True,CCC(=O)OP(=O)([O-])[O-],FMNMEQSRDWIBFO-UHFFFAOYSA-L
PROPIONYL-COA,CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-],True,CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],QAQREVBBADEHPA-IEXPHMLFSA-J
PROPIONAMIDE,CCC(N)=O,True,CCC(N)=O,QLNJFJADRCOGBJ-UHFFFAOYSA-N
3-4-DIHYDROXYBENZOATE,C(C1(\C=C(C(/O)=C\C=1)\O))(=O)[O-],True,O=C([O-])c1ccc(O)c(O)c1,YQUVCSBJEUQKSH-UHFFFAOYSA-M
PROTOHEME,C=CC4(\C(/C)=C5(\C=C6(C(/C)=C(CCC(=O)[O-])/C7(\C=C8(C(/CCC(=O)[O-])=C(C)/C1(/N([Fe-2]3(N(C(/C=C2(C(/C)=C(C=C)/C(\C=1)=[N+]2/3))=4)5)([N+]/6=7))8)))))),True,C=CC1=C(C)C2=Cc3c(C=C)c(C)c4[n]3[Fe-2]35[n]6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25,KABFMIBPWCXCRK-UHFFFAOYSA-J
